id,season,episode,code,title,air_date,image_url,netflix_url,netflix_fallback_url,synopsis,main_plot,b_plot,c_plot,characters_focus,quote_keywords,transcript_keywords,thanksgiving,wedding,christmas,new_year,proposal,breakup,pregnancy,flashback,celebrity_cameo,finale,two_part_episode,spoiler_weight,avoid_if,notes,mood_tags,theme_tags,context_tags,setting_tags,character_energy_tags,iconic_score,comfort_score,chaos_score,romance_score,sadness_score,background_score,rewatch_score,friendship_score,awkward_score,holiday_score,tagging_basis,curation_status
46,2,22,S02E22,The One with the Two Parties,,https://ik.imagekit.io/dmtrxw/friends-thumbnails/season-2/22_EHwwPFcz9.jpg?updatedAt=1680245677224,https://www.netflix.com/watch/70274042?trackId=200257858,https://www.netflix.com/in/title/70153404,Complications ensue when Rachel's estranged parents show up at the surprise party that the gang planned for her.,Episode driver inferred from the title and synopsis for S02E22.,Secondary character dynamics to be sharpened by transcript import.,Micro-conflicts and running jokes to be sharpened by transcript import.,ensemble,two;parties;complications;ensue;when;rachel's;estranged;parents;show;surprise;party;gang;planned;her,two;parties;complications;ensue;when;rachel's;estranged;parents;show;surprise;party;gang;planned;her,False,False,False,False,False,False,False,False,False,False,False,4,,Rule-enriched for full-site recommendations; run transcript enrichment when online for deeper quote/situation extraction.,funny;comforting;light,friendship,background-watch;indian-dinner-watch;too-tired-to-choose;comfort-rewatch,monicas-apartment;central-perk,ensemble-chaos;rachel-drama;rachel-growth,5,6,4,3,2,8,7,8,3,2,title_synopsis_rule_enrichment,
47,2,23,S02E23,The One with the Chicken Pox,,https://ik.imagekit.io/dmtrxw/friends-thumbnails/season-2/23_LrOO91FnjG.jpg?updatedAt=1680245677198,https://www.netflix.com/watch/70274043?trackId=200257858,https://www.netflix.com/in/title/70153404,"Phoebe catches chicken pox from the baby, just as her ex-boyfriend returns on shore leave from the Navy.",Episode driver inferred from the title and synopsis for S02E23.,Secondary character dynamics to be sharpened by transcript import.,Micro-conflicts and running jokes to be sharpened by transcript import.,ensemble,chicken;pox;phoebe;catches;baby;just;her;ex-boyfriend;returns;shore;leave;navy,chicken;pox;phoebe;catches;baby;just;her;ex-boyfriend;returns;shore;leave;navy,False,False,False,False,False,False,False,False,False,False,False,4,,Rule-enriched for full-site recommendations; run transcript enrichment when online for deeper quote/situation extraction.,funny;comforting;light;emotional;wholesome,friendship;pregnancy;baby;parenting,background-watch;indian-dinner-watch;too-tired-to-choose;comfort-rewatch,monicas-apartment;central-perk;hospital;delivery-room,ensemble-chaos;phoebe-weird;phoebe-wholesome,5,6,4,3,2,8,7,8,3,2,title_synopsis_rule_enrichment,
48,2,24,S02E24,The One with Barry and Mindy's Wedding,,https://ik.imagekit.io/dmtrxw/friends-thumbnails/season-2/24_dqUl3VZTq.jpg?updatedAt=1680245677201,https://www.netflix.com/watch/70274044?trackId=200257858,https://www.netflix.com/in/title/70153404,Rachel agrees to be the maid of honor at her ex-fiancé's wedding.,Episode driver inferred from the title and synopsis for S02E24.,Secondary character dynamics to be sharpened by transcript import.,Micro-conflicts and running jokes to be sharpened by transcript import.,ensemble,barry;mindy's;wedding;rachel;agrees;maid;honor;her;ex-fianc,barry;mindy's;wedding;rachel;agrees;maid;honor;her;ex-fianc,False,True,False,False,False,False,False,False,False,False,False,6,,Rule-enriched for full-site recommendations; run transcript enrichment when online for deeper quote/situation extraction.,funny;comforting;light;romantic;awkward,friendship;wedding;relationship-decision,background-watch;indian-dinner-watch;too-tired-to-choose;comfort-rewatch;date-night,monicas-apartment;central-perk;wedding-location,ensemble-chaos;rachel-drama;rachel-growth,6,6,4,6,2,8,7,8,7,2,title_synopsis_rule_enrichment,
49,3,1,S03E01,The One with the Princess Leia Fantasy,,https://ik.imagekit.io/dmtrxw/friends-thumbnails/season-3/1_iJWkP3aFN.jpg?updatedAt=1680245676679,https://www.netflix.com/watch/70274045?trackId=200257858,https://www.netflix.com/in/title/70153404,Ross reveals a fantasy to Rachel involving a certain Star Wars character.,Episode driver inferred from the title and synopsis for S03E01.,Secondary character dynamics to be sharpened by transcript import.,Micro-conflicts and running jokes to be sharpened by transcript import.,ensemble,princess;leia;fantasy;ross;reveals;rachel;involving;certain;star;wars;character,princess;leia;fantasy;ross;reveals;rachel;involving;certain;star;wars;character,False,False,False,False,False,False,False,False,False,False,False,4,,Rule-enriched for full-site recommendations; run transcript enrichment when online for deeper quote/situation extraction.,funny;comforting;light;tense;chaotic,friendship;secret-revealed;misunderstanding,background-watch;indian-dinner-watch;too-tired-to-choose;comfort-rewatch,monicas-apartment;central-perk,ensemble-chaos;ross-meltdown;ross-rachel;rachel-drama;rachel-growth,5,6,4,3,2,8,7,8,3,2,title_synopsis_rule_enrichment,
50,3,2,S03E02,The One Where No One's Ready,,https://ik.imagekit.io/dmtrxw/friends-thumbnails/season-3/2_H2tefkkgS.jpg?updatedAt=1680245676660,https://www.netflix.com/watch/70274046?trackId=200257858,https://www.netflix.com/in/title/70153404,"In a race against the clock, Ross tries to get the gang dressed and ready for a black-tie benefit at the museum.",Episode driver inferred from the title and synopsis for S03E02.,Secondary character dynamics to be sharpened by transcript import.,Micro-conflicts and running jokes to be sharpened by transcript import.,ensemble,one's;ready;race;against;clock;ross;tries;get;gang;dressed;black-tie;benefit;museum,one's;ready;race;against;clock;ross;tries;get;gang;dressed;black-tie;benefit;museum,False,False,False,False,False,False,False,False,False,False,False,4,,Rule-enriched for full-site recommendations; run transcript enrichment when online for deeper quote/situation extraction.,funny;comforting;light,friendship,background-watch;indian-dinner-watch;too-tired-to-choose;comfort-rewatch,monicas-apartment;central-perk,ensemble-chaos;ross-meltdown;ross-rachel,5,6,4,3,2,8,7,8,3,2,title_synopsis_rule_enrichment,
51,3,3,S03E03,The One with the Jam,,https://ik.imagekit.io/dmtrxw/friends-thumbnails/season-3/3_shpyywljw.jpg?updatedAt=1680245676601,https://www.netflix.com/watch/70274047?trackId=200257858,https://www.netflix.com/in/title/70153404,"After breaking up with Richard, Monica uses her free time to make jam and consider insemination via a sperm bank.",Episode driver inferred from the title and synopsis for S03E03.,Secondary character dynamics to be sharpened by transcript import.,Micro-conflicts and running jokes to be sharpened by transcript import.,ensemble,jam;after;breaking;richard;monica;uses;her;free;time;make;consider;insemination;via;sperm;bank,jam;after;breaking;richard;monica;uses;her;free;time;make;consider;insemination;via;sperm;bank,False,False,False,False,False,False,False,False,False,False,False,4,,Rule-enriched for full-site recommendations; run transcript enrichment when online for deeper quote/situation extraction.,funny;comforting;light,friendship,background-watch;indian-dinner-watch;too-tired-to-choose;comfort-rewatch,monicas-apartment;central-perk,ensemble-chaos;monica-control;monica-chaos,5,6,4,3,2,8,7,8,3,2,title_synopsis_rule_enrichment,
52,3,4,S03E04,The One with the Metaphorical Tunnel,,https://ik.imagekit.io/dmtrxw/friends-thumbnails/season-3/4_FGlIsLiVfw.jpg?updatedAt=1680245676606,https://www.netflix.com/watch/70274048?trackId=200257858,https://www.netflix.com/in/title/70153404,Ross panics when he sees his son with a Barbie doll. Phoebe poses as Joey's agent and gets him some good parts.,Episode driver inferred from the title and synopsis for S03E04.,Secondary character dynamics to be sharpened by transcript import.,Micro-conflicts and running jokes to be sharpened by transcript import.,ensemble,metaphorical;tunnel;ross;panics;when;sees;his;son;barbie;doll;phoebe;poses;joey's;agent;him;some;good;parts,metaphorical;tunnel;ross;panics;when;sees;his;son;barbie;doll;phoebe;poses;joey's;agent;him;some;good;parts,False,False,False,False,False,False,False,False,False,False,False,4,,Rule-enriched for full-site recommendations; run transcript enrichment when online for deeper quote/situation extraction.,funny;comforting;light,friendship,background-watch;indian-dinner-watch;too-tired-to-choose;comfort-rewatch,monicas-apartment;central-perk,ensemble-chaos;ross-meltdown;ross-rachel;joey-dumb-funny;joey-heart;phoebe-weird;phoebe-wholesome,5,6,4,3,2,8,7,8,3,2,title_synopsis_rule_enrichment,
53,3,5,S03E05,The One with Frank Jr,,https://ik.imagekit.io/dmtrxw/friends-thumbnails/season-3/5_eN1GisWb90.jpg?updatedAt=1680245676600,https://www.netflix.com/watch/70274049?trackId=200257858,https://www.netflix.com/in/title/70153404,"Phoebe's half-brother visits, and they have trouble bonding.",Episode driver inferred from the title and synopsis for S03E05.,Secondary character dynamics to be sharpened by transcript import.,Micro-conflicts and running jokes to be sharpened by transcript import.,ensemble,frank;phoebe's;half-brother;visits;they;have;trouble;bonding,frank;phoebe's;half-brother;visits;they;have;trouble;bonding,False,False,False,False,False,False,False,False,False,False,False,4,,Rule-enriched for full-site recommendations; run transcript enrichment when online for deeper quote/situation extraction.,funny;comforting;light,friendship,background-watch;indian-dinner-watch;too-tired-to-choose;comfort-rewatch,monicas-apartment;central-perk,ensemble-chaos;phoebe-weird;phoebe-wholesome,5,6,4,3,2,8,7,8,3,2,title_synopsis_rule_enrichment,
54,3,6,S03E06,The One with the Flashback,,https://ik.imagekit.io/dmtrxw/friends-thumbnails/season-3/6_az-VXcTgIq.jpg?updatedAt=1680245676683,https://www.netflix.com/watch/70274050?trackId=200257858,https://www.netflix.com/in/title/70153404,"When Janice asks the gang if any of them have ever slept together, the friends flash back to a time three years earlier.",Episode driver inferred from the title and synopsis for S03E06.,Secondary character dynamics to be sharpened by transcript import.,Micro-conflicts and running jokes to be sharpened by transcript import.,ensemble,flashback;when;janice;asks;gang;any;them;have;ever;slept;together;friends;flash;back;time;three;years;earlier,flashback;when;janice;asks;gang;any;them;have;ever;slept;together;friends;flash;back;time;three;years;earlier,False,False,False,False,False,False,False,False,False,False,False,4,,Rule-enriched for full-site recommendations; run transcript enrichment when online for deeper quote/situation extraction.,funny;comforting;light;nostalgic;peak-sitcom,friendship;flashback,background-watch;indian-dinner-watch;too-tired-to-choose;comfort-rewatch;nostalgia-hit;iconic-only,monicas-apartment;central-perk,ensemble-chaos;janice-chaos,5,6,4,3,2,8,7,8,3,2,title_synopsis_rule_enrichment,
55,3,7,S03E07,The One with the Race Car Bed,,https://ik.imagekit.io/dmtrxw/friends-thumbnails/season-3/7_CIy8hKp1B.jpg?updatedAt=1680245676732,https://www.netflix.com/watch/70274051?trackId=200257858,https://www.netflix.com/in/title/70153404,"Monica buys a new bed from Janice's soon-to-be-ex-husband, but the wrong one is delivered.",Episode driver inferred from the title and synopsis for S03E07.,Secondary character dynamics to be sharpened by transcript import.,Micro-conflicts and running jokes to be sharpened by transcript import.,ensemble,race;car;bed;monica;buys;new;janice's;soon-to-be-ex-husband;but;wrong;delivered,race;car;bed;monica;buys;new;janice's;soon-to-be-ex-husband;but;wrong;delivered,False,False,False,False,False,False,False,False,False,False,False,4,,Rule-enriched for full-site recommendations; run transcript enrichment when online for deeper quote/situation extraction.,funny;comforting;light,friendship,background-watch;indian-dinner-watch;too-tired-to-choose;comfort-rewatch,monicas-apartment;central-perk,ensemble-chaos;monica-control;monica-chaos;janice-chaos,5,6,4,3,2,8,7,8,3,2,title_synopsis_rule_enrichment,
56,3,8,S03E08,The One with the Giant Poking Device,,https://ik.imagekit.io/dmtrxw/friends-thumbnails/season-3/8_IenF4FZKq.jpg?updatedAt=1680245676608,https://www.netflix.com/watch/70274052?trackId=200257858,https://www.netflix.com/in/title/70153404,Joey and Monica catch Janice kissing her ex-husband.,Episode driver inferred from the title and synopsis for S03E08.,Secondary character dynamics to be sharpened by transcript import.,Micro-conflicts and running jokes to be sharpened by transcript import.,ensemble,giant;poking;device;joey;monica;catch;janice;kissing;her;ex-husband,giant;poking;device;joey;monica;catch;janice;kissing;her;ex-husband,False,False,False,False,False,False,False,False,False,False,False,4,,Rule-enriched for full-site recommendations; run transcript enrichment when online for deeper quote/situation extraction.,funny;comforting;light,friendship,background-watch;indian-dinner-watch;too-tired-to-choose;comfort-rewatch,monicas-apartment;central-perk,ensemble-chaos;monica-control;monica-chaos;joey-dumb-funny;joey-heart;janice-chaos,5,6,4,3,2,8,7,8,3,2,title_synopsis_rule_enrichment,
57,3,9,S03E09,The One with the Football,,https://ik.imagekit.io/dmtrxw/friends-thumbnails/season-3/9_LdTFw4vvi.jpg?updatedAt=1680245676684,https://www.netflix.com/watch/70274053?trackId=200257858,https://www.netflix.com/in/title/70153404,The gang plays a game of touch football on Thanksgiving.,Episode driver inferred from the title and synopsis for S03E09.,Secondary character dynamics to be sharpened by transcript import.,Micro-conflicts and running jokes to be sharpened by transcript import.,ensemble,football;gang;plays;game;touch;thanksgiving,football;gang;plays;game;touch;thanksgiving,True,False,False,False,False,False,False,False,False,False,False,4,,Rule-enriched for full-site recommendations; run transcript enrichment when online for deeper quote/situation extraction.,funny;comforting;light;chaotic;cosy;high-energy,friendship;thanksgiving;holiday-chaos;food;competition;game-night,background-watch;indian-dinner-watch;too-tired-to-choose;comfort-rewatch;group-watch;need-a-laugh,monicas-apartment;central-perk;thanksgiving-table;kitchen,ensemble-chaos,8,6,6,3,2,8,9,8,3,2,title_synopsis_rule_enrichment,
58,3,10,S03E10,The One Where Rachel Quits,,https://ik.imagekit.io/dmtrxw/friends-thumbnails/season-3/10_I4fFsl4sQB.jpg?updatedAt=1680245676458,https://www.netflix.com/watch/70274054?trackId=200257858,https://www.netflix.com/in/title/70153404,Rachel quits her job after Gunther tells her she needs to be retrained.,Episode driver inferred from the title and synopsis for S03E10.,Secondary character dynamics to be sharpened by transcript import.,Micro-conflicts and running jokes to be sharpened by transcript import.,ensemble,rachel;quits;her;job;after;gunther;tells;she;needs;retrained,rachel;quits;her;job;after;gunther;tells;she;needs;retrained,False,False,False,False,False,False,False,False,False,False,False,4,,Rule-enriched for full-site recommendations; run transcript enrichment when online for deeper quote/situation extraction.,funny;comforting;light;awkward,friendship;job-stress;career-change;career-ambition,background-watch;indian-dinner-watch;too-tired-to-choose;comfort-rewatch;after-work,monicas-apartment;central-perk;office;workplace,ensemble-chaos;rachel-drama;rachel-growth,5,6,4,3,2,8,7,8,3,2,title_synopsis_rule_enrichment,
59,3,11,S03E11,The One Where Chandler Can't Remember Which Sister,,https://ik.imagekit.io/dmtrxw/friends-thumbnails/season-3/11_5XGcTgGpZ6.jpg?updatedAt=1680245676445,https://www.netflix.com/watch/70274055?trackId=200257858,https://www.netflix.com/in/title/70153404,A drunken Chandler fools around with one of Joey's sisters -- but he can't remember which one.,Episode driver inferred from the title and synopsis for S03E11.,Secondary character dynamics to be sharpened by transcript import.,Micro-conflicts and running jokes to be sharpened by transcript import.,ensemble,chandler;can't;remember;which;sister;drunken;fools;around;joey's;sisters;but,chandler;can't;remember;which;sister;drunken;fools;around;joey's;sisters;but,False,False,False,False,False,False,False,False,False,False,False,4,,Rule-enriched for full-site recommendations; run transcript enrichment when online for deeper quote/situation extraction.,funny;comforting;light,friendship,background-watch;indian-dinner-watch;too-tired-to-choose;comfort-rewatch,monicas-apartment;central-perk,ensemble-chaos;chandler-sarcasm;joey-dumb-funny;joey-heart,5,6,4,3,2,8,7,8,3,2,title_synopsis_rule_enrichment,
60,3,12,S03E12,The One with All the Jealousy,,https://ik.imagekit.io/dmtrxw/friends-thumbnails/season-3/12_QAZJgdvZq.jpg?updatedAt=1680245676447,https://www.netflix.com/watch/70274056?trackId=200257858,https://www.netflix.com/in/title/70153404,Ross becomes jealous when he thinks he catches Rachel's new co-worker flirting with her.,Episode driver inferred from the title and synopsis for S03E12.,Secondary character dynamics to be sharpened by transcript import.,Micro-conflicts and running jokes to be sharpened by transcript import.,ensemble,all;jealousy;ross;becomes;jealous;when;thinks;catches;rachel's;new;co-worker;flirting;her,all;jealousy;ross;becomes;jealous;when;thinks;catches;rachel's;new;co-worker;flirting;her,False,False,False,False,False,False,False,False,False,False,False,4,,Rule-enriched for full-site recommendations; run transcript enrichment when online for deeper quote/situation extraction.,funny;comforting;light;awkward,friendship;job-stress;career-change;career-ambition,background-watch;indian-dinner-watch;too-tired-to-choose;comfort-rewatch;after-work,monicas-apartment;central-perk;office;workplace,ensemble-chaos;ross-meltdown;ross-rachel;rachel-drama;rachel-growth,5,6,4,3,2,8,7,8,3,2,title_synopsis_rule_enrichment,
61,3,13,S03E13,The One Where Monica & Richard Are Just Friends,,https://ik.imagekit.io/dmtrxw/friends-thumbnails/season-3/13_3OkONVqLAQ.jpg?updatedAt=1680245676437,https://www.netflix.com/watch/70274057?trackId=200257858,https://www.netflix.com/in/title/70153404,Monica's willpower is tested when she runs into Richard at a video store.,Episode driver inferred from the title and synopsis for S03E13.,Secondary character dynamics to be sharpened by transcript import.,Micro-conflicts and running jokes to be sharpened by transcript import.,ensemble,monica;richard;are;just;friends;monica's;willpower;tested;when;she;runs;into;video;store,monica;richard;are;just;friends;monica's;willpower;tested;when;she;runs;into;video;store,False,False,False,False,False,False,False,False,False,False,False,4,,Rule-enriched for full-site recommendations; run transcript enrichment when online for deeper quote/situation extraction.,funny;comforting;light,friendship,background-watch;indian-dinner-watch;too-tired-to-choose;comfort-rewatch,monicas-apartment;central-perk,ensemble-chaos;monica-control;monica-chaos,5,6,4,3,2,8,7,8,3,2,title_synopsis_rule_enrichment,
62,3,14,S03E14,The One with Phoebe's Ex-Partner,,https://ik.imagekit.io/dmtrxw/friends-thumbnails/season-3/14_MfAFS9pZ1.jpg?updatedAt=1680245676500,https://www.netflix.com/watch/70274058?trackId=200257858,https://www.netflix.com/in/title/70153404,Phoebe is reunited with her former singing partner. Rachel's new job is putting a strain on her relationship with Ross.,Episode driver inferred from the title and synopsis for S03E14.,Secondary character dynamics to be sharpened by transcript import.,Micro-conflicts and running jokes to be sharpened by transcript import.,ensemble,phoebe's;ex-partner;phoebe;reunited;her;former;singing;partner;rachel's;new;job;putting;strain;relationship;ross,phoebe's;ex-partner;phoebe;reunited;her;former;singing;partner;rachel's;new;job;putting;strain;relationship;ross,False,False,False,False,False,False,False,False,False,False,False,4,,Rule-enriched for full-site recommendations; run transcript enrichment when online for deeper quote/situation extraction.,funny;comforting;light;awkward,friendship;job-stress;career-change;career-ambition,background-watch;indian-dinner-watch;too-tired-to-choose;comfort-rewatch;after-work,monicas-apartment;central-perk;office;workplace,ensemble-chaos;ross-meltdown;ross-rachel;rachel-drama;rachel-growth;phoebe-weird;phoebe-wholesome,5,6,4,3,2,8,7,8,3,2,title_synopsis_rule_enrichment,
63,3,15,S03E15,The One Where Ross & Rachel Take a Break,,https://ik.imagekit.io/dmtrxw/friends-thumbnails/season-3/15_6hnS63iXq.jpg?updatedAt=1680245676784,https://www.netflix.com/watch/70274059?trackId=200257858,https://www.netflix.com/in/title/70153404,Ross seeks solace at a party after a bitter fight with Rachel and ends up in the arms of another woman.,Episode driver inferred from the title and synopsis for S03E15.,Secondary character dynamics to be sharpened by transcript import.,Micro-conflicts and running jokes to be sharpened by transcript import.,rachel;ross,ross;rachel;take;break;seeks;solace;party;after;bitter;fight;ends;arms;another;woman,ross;rachel;take;break;seeks;solace;party;after;bitter;fight;ends;arms;another;woman,False,False,False,False,False,True,False,False,False,False,False,4,,Rule-enriched for full-site recommendations; run transcript enrichment when online for deeper quote/situation extraction.,funny;comforting;light,friendship,background-watch;indian-dinner-watch;too-tired-to-choose;comfort-rewatch,monicas-apartment;central-perk,ensemble-chaos;ross-meltdown;ross-rachel;rachel-drama;rachel-growth,5,5,4,7,6,8,7,8,6,2,title_synopsis_rule_enrichment,
64,3,16,S03E16,The One The Morning After,,https://ik.imagekit.io/dmtrxw/friends-thumbnails/season-3/16__hEcmTfli.jpg?updatedAt=1680245676654,https://www.netflix.com/watch/70274060?trackId=200257858,https://www.netflix.com/in/title/70153404,"When Rachel discovers that Ross slept with Chloe, she decides to break up with him.",Episode driver inferred from the title and synopsis for S03E16.,Secondary character dynamics to be sharpened by transcript import.,Micro-conflicts and running jokes to be sharpened by transcript import.,ensemble,morning;after;when;rachel;discovers;ross;slept;chloe;she;decides;break;him,morning;after;when;rachel;discovers;ross;slept;chloe;she;decides;break;him,False,False,False,False,False,True,False,False,False,False,False,4,,Rule-enriched for full-site recommendations; run transcript enrichment when online for deeper quote/situation extraction.,funny;comforting;light;bittersweet;emotional,friendship;breakup;relationship-decision,background-watch;indian-dinner-watch;too-tired-to-choose;comfort-rewatch;post-breakup;solo-comfort,monicas-apartment;central-perk,ensemble-chaos;ross-meltdown;ross-rachel;rachel-drama;rachel-growth,5,6,4,3,2,8,7,8,3,2,title_synopsis_rule_enrichment,
65,3,17,S03E17,The One Without the Ski Trip,,https://ik.imagekit.io/dmtrxw/friends-thumbnails/season-3/17_Om-Ci3sxj.jpg?updatedAt=1680245676691,https://www.netflix.com/watch/70274061?trackId=200257858,https://www.netflix.com/in/title/70153404,A lonely Ross visits Carol when Rachel goes on a ski trip with some friends.,Episode driver inferred from the title and synopsis for S03E17.,Secondary character dynamics to be sharpened by transcript import.,Micro-conflicts and running jokes to be sharpened by transcript import.,ensemble,without;ski;trip;lonely;ross;visits;carol;when;rachel;goes;some;friends,without;ski;trip;lonely;ross;visits;carol;when;rachel;goes;some;friends,False,False,False,False,False,False,False,False,False,False,False,4,,Rule-enriched for full-site recommendations; run transcript enrichment when online for deeper quote/situation extraction.,funny;comforting;light,friendship,background-watch;indian-dinner-watch;too-tired-to-choose;comfort-rewatch,monicas-apartment;central-perk,ensemble-chaos;ross-meltdown;ross-rachel;rachel-drama;rachel-growth,5,6,4,3,2,8,7,8,3,2,title_synopsis_rule_enrichment,
66,3,18,S03E18,The One with the Hypnosis Tape,,https://ik.imagekit.io/dmtrxw/friends-thumbnails/season-3/18_PHjxxrd1_.jpg?updatedAt=1680245676612,https://www.netflix.com/watch/70274062?trackId=200257858,https://www.netflix.com/in/title/70153404,Phoebe is distraught when her brother wants to marry a woman twice his age. A hypnosis tape makes Chandler act like a woman.,Episode driver inferred from the title and synopsis for S03E18.,Secondary character dynamics to be sharpened by transcript import.,Micro-conflicts and running jokes to be sharpened by transcript import.,ensemble,hypnosis;tape;phoebe;distraught;when;her;brother;wants;marry;woman;twice;his;age;makes;chandler;act;like,hypnosis;tape;phoebe;distraught;when;her;brother;wants;marry;woman;twice;his;age;makes;chandler;act;like,False,False,False,False,False,False,False,False,False,False,False,4,,Rule-enriched for full-site recommendations; run transcript enrichment when online for deeper quote/situation extraction.,funny;comforting;light,friendship,background-watch;indian-dinner-watch;too-tired-to-choose;comfort-rewatch,monicas-apartment;central-perk,ensemble-chaos;chandler-sarcasm;phoebe-weird;phoebe-wholesome,5,6,4,3,2,8,7,8,3,2,title_synopsis_rule_enrichment,
67,3,19,S03E19,The One with the Tiny T-Shirt,,https://ik.imagekit.io/dmtrxw/friends-thumbnails/season-3/19_Xemeh4XtQv.jpg?updatedAt=1680245676630,https://www.netflix.com/watch/70274063?trackId=200257858,https://www.netflix.com/in/title/70153404,"Rachel goes on her first date since her breakup with Ross. Monica dates Pete, even though she is still not attracted to him.",Episode driver inferred from the title and synopsis for S03E19.,Secondary character dynamics to be sharpened by transcript import.,Micro-conflicts and running jokes to be sharpened by transcript import.,ensemble,tiny;t-shirt;rachel;goes;her;first;date;since;breakup;ross;monica;dates;pete;even;though;she;still;not;attracted;him,tiny;t-shirt;rachel;goes;her;first;date;since;breakup;ross;monica;dates;pete;even;though;she;still;not;attracted;him,False,False,False,False,False,False,False,False,False,False,False,4,,Rule-enriched for full-site recommendations; run transcript enrichment when online for deeper quote/situation extraction.,funny;comforting;light;bittersweet;emotional,friendship;breakup;relationship-decision,background-watch;indian-dinner-watch;too-tired-to-choose;comfort-rewatch;post-breakup;solo-comfort,monicas-apartment;central-perk,ensemble-chaos;ross-meltdown;ross-rachel;rachel-drama;rachel-growth;monica-control;monica-chaos,5,6,4,3,2,8,7,8,3,2,title_synopsis_rule_enrichment,
68,3,20,S03E20,The One with the Dollhouse,,https://ik.imagekit.io/dmtrxw/friends-thumbnails/season-3/20_zg7_78pWj.jpg?updatedAt=1680245676611,https://www.netflix.com/watch/70274064?trackId=200257858,https://www.netflix.com/in/title/70153404,"Joey thinks he's found his true love. Rachel's boss dates Chandler, creating big trouble for Rachel. Monica inherits a dollhouse.",Episode driver inferred from the title and synopsis for S03E20.,Secondary character dynamics to be sharpened by transcript import.,Micro-conflicts and running jokes to be sharpened by transcript import.,ensemble,dollhouse;joey;thinks;he's;found;his;true;love;rachel's;boss;dates;chandler;creating;big;trouble;rachel;monica;inherits,dollhouse;joey;thinks;he's;found;his;true;love;rachel's;boss;dates;chandler;creating;big;trouble;rachel;monica;inherits,False,False,False,False,False,False,False,False,False,False,False,4,,Rule-enriched for full-site recommendations; run transcript enrichment when online for deeper quote/situation extraction.,funny;comforting;light,friendship,background-watch;indian-dinner-watch;too-tired-to-choose;comfort-rewatch,monicas-apartment;central-perk,ensemble-chaos;rachel-drama;rachel-growth;monica-control;monica-chaos;chandler-sarcasm;joey-dumb-funny;joey-heart,5,6,4,3,2,8,7,8,3,2,title_synopsis_rule_enrichment,
69,3,21,S03E21,The One with a Chick. And a Duck,,https://ik.imagekit.io/dmtrxw/friends-thumbnails/season-3/21_fydkPFuMJ.jpg?updatedAt=1680245676688,https://www.netflix.com/watch/70274065?trackId=200257858,https://www.netflix.com/in/title/70153404,"When Pete buys a restaurant, Monica must decide whether to accept his offer of employment there. Joey and Chandler adopt a duck and a chick.",Episode driver inferred from the title and synopsis for S03E21.,Secondary character dynamics to be sharpened by transcript import.,Micro-conflicts and running jokes to be sharpened by transcript import.,ensemble,chick;duck;when;pete;buys;restaurant;monica;must;decide;whether;accept;his;offer;employment;there;joey;chandler;adopt,chick;duck;when;pete;buys;restaurant;monica;must;decide;whether;accept;his;offer;employment;there;joey;chandler;adopt,False,False,False,False,False,False,False,False,False,False,False,4,,Rule-enriched for full-site recommendations; run transcript enrichment when online for deeper quote/situation extraction.,funny;comforting;light,friendship,background-watch;indian-dinner-watch;too-tired-to-choose;comfort-rewatch,monicas-apartment;central-perk,ensemble-chaos;monica-control;monica-chaos;chandler-sarcasm;joey-dumb-funny;joey-heart,5,6,4,3,2,8,7,8,3,2,title_synopsis_rule_enrichment,
70,3,22,S03E22,The One with the Screamer,,https://ik.imagekit.io/dmtrxw/friends-thumbnails/season-3/22_A0m77Vg4C.jpg?updatedAt=1680245676687,https://www.netflix.com/watch/70274066?trackId=200257858,https://www.netflix.com/in/title/70153404,"Ross thinks that Rachel's date is crazy. Joey falls in love with Kate, but when she's offered a job in Los Angeles, she takes it.",Episode driver inferred from the title and synopsis for S03E22.,Secondary character dynamics to be sharpened by transcript import.,Micro-conflicts and running jokes to be sharpened by transcript import.,ensemble,screamer;ross;thinks;rachel's;date;crazy;joey;falls;love;kate;but;when;she's;offered;job;los;angeles;she;takes,screamer;ross;thinks;rachel's;date;crazy;joey;falls;love;kate;but;when;she's;offered;job;los;angeles;she;takes,False,False,False,False,False,False,False,False,False,False,False,4,,Rule-enriched for full-site recommendations; run transcript enrichment when online for deeper quote/situation extraction.,funny;comforting;light;awkward,friendship;job-stress;career-change;career-ambition,background-watch;indian-dinner-watch;too-tired-to-choose;comfort-rewatch;after-work,monicas-apartment;central-perk;office;workplace,ensemble-chaos;ross-meltdown;ross-rachel;rachel-drama;rachel-growth;joey-dumb-funny;joey-heart,5,6,4,3,2,8,7,8,3,2,title_synopsis_rule_enrichment,
